Idő,Eseménykörnyezet,Összetevő,Esemény neve,Leírás,Eredet,IP-cím,Idő_dt,user_id,tetel_id,Uj_oszlop,hónap,hét,nap,óra,Munka_típus,lokacio,Munka_3utas,Tantervi_hét,Tantervi_hét_szám
"2025. március 26., 09:46:54",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113551' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.22,2025-03-26 09:46:54,113551,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:46:54",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113551' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.22,2025-03-26 09:46:54,113551,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:46:54",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113551' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.90.22,2025-03-26 09:46:54,113551,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:46:53",Teszt: Elmélet3,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113323' has been prevented from accessing quiz with id '582952' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: 'f392981db76214ddf0c2ed028821cc30f4f46bc1ef0ae11a5ed3fc28ebf804fe'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.3,2025-03-26 09:46:53,113323,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:46:53",Teszt: Elmélet3,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113323' has been prevented from accessing quiz with id '582952' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: 'f392981db76214ddf0c2ed028821cc30f4f46bc1ef0ae11a5ed3fc28ebf804fe'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.3,2025-03-26 09:46:53,113323,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:46:53",Teszt: Elmélet3,Teszt,Megtekintett kurzusmodul,The user with id '113323' viewed the 'quiz' activity with course module id '1503322'.,web,146.110.90.3,2025-03-26 09:46:53,113323,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:46:31",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113358' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.169.3,2025-03-26 09:46:31,113358,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:46:31",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113358' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.169.3,2025-03-26 09:46:31,113358,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:46:31",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113358' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.169.3,2025-03-26 09:46:31,113358,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:46:31",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113358' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.169.3,2025-03-26 09:46:31,113358,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:46:15",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113358' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.169.3,2025-03-26 09:46:15,113358,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:46:15",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113358' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.169.3,2025-03-26 09:46:15,113358,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:46:15",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113358' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.169.3,2025-03-26 09:46:15,113358,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:46:03",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113222' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.68,2025-03-26 09:46:03,113222,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:46:03",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113222' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.68,2025-03-26 09:46:03,113222,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:46:03",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113222' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.80.68,2025-03-26 09:46:03,113222,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:45:55",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113234' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.164.104,2025-03-26 09:45:55,113234,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:45:35",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113245' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.59,2025-03-26 09:45:35,113245,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:45:35",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113245' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.59,2025-03-26 09:45:35,113245,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:45:35",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113245' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.80.59,2025-03-26 09:45:35,113245,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:45:35",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '106976' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.73,2025-03-26 09:45:35,106976,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:45:35",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '106976' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.73,2025-03-26 09:45:35,106976,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:45:35",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '106976' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.80.73,2025-03-26 09:45:35,106976,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:45:32",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113418' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.69,2025-03-26 09:45:32,113418,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:45:32",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113418' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.69,2025-03-26 09:45:32,113418,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:45:32",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113418' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.80.69,2025-03-26 09:45:32,113418,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:45:25",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113263' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.25,2025-03-26 09:45:25,113263,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:45:25",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113263' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.90.25,2025-03-26 09:45:25,113263,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:45:25",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113263' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.90.25,2025-03-26 09:45:25,113263,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:45:00",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113528' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.172.57,2025-03-26 09:45:00,113528,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:45:00",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113528' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.172.57,2025-03-26 09:45:00,113528,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:45:00",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113528' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.172.57,2025-03-26 09:45:00,113528,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:44:56",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113471' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.78,2025-03-26 09:44:56,113471,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:44:56",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113471' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.80.78,2025-03-26 09:44:56,113471,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:44:56",Teszt: Elmélet2,Teszt,Megtekintett kurzusmodul,The user with id '113471' viewed the 'quiz' activity with course module id '1503320'.,web,146.110.80.78,2025-03-26 09:44:56,113471,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:44:38",Fájl: Adat-A,Tananyag,Megtekintett kurzusmodul,The user with id '113522' viewed the 'resource' activity with course module id '1503014'.,web,146.110.90.17,2025-03-26 09:44:38,113522,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:44:31",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113532' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.164.114,2025-03-26 09:44:31,113532,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
"2025. március 26., 09:44:31",Teszt: Elmélet2,Biztonságos vizsgaböngésző hozzáférési szabályai,A teszthez való hozzáférést megakadályozták,The user with id '113532' has been prevented from accessing quiz with id '582951' by the Safe Exam Browser access plugin. The reason was 'Érvénytelen SEB konfigurációs kulcs'. Expected config key: '25d427e6c3393bdc0d4bfb1983c8c43e0acf14aa7240b87283ee88e02972dc7a'. Received config key: ''. Received browser exam key: ''.,web,146.110.164.114,2025-03-26 09:44:31,113532,,Szamonkeres,3,13,26,9,Otthoni,Egyetemen,Otthoni,Ismeretlen,
